apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Ada rilis {} baru untuk aplikasi berikut
DocType: Address,West Bengal,Benggala Barat
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: Tidak dapat Assign Submit jika tidak Submittable
DocType: Transaction Log,Row Index,Row Index
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",Difilter menurut '{0}'
DocType: Salutation,Administrator,Administrator
DocType: LDAP Group Mapping,LDAP Group,Kelompok LDAP
DocType: Activity Log,Closed,Tertutup
DocType: Blog Settings,Blog Title,Judul Blog
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,Peran standar tidak dapat dinonaktifkan
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,Jenis Chat
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,Petakan Kolom
DocType: Address,Mizoram,Mizoram
DocType: Newsletter,Newsletter,Buletin
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,Cannot use sub-query in order by
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: Opsi harus berupa DocType untuk field {1} di baris {2}
DocType: Web Form,Button Help,Bantuan Tombol
DocType: Kanban Board Column,purple,ungu
DocType: About Us Settings,Team Members,Anggota Tim
DocType: Assignment Rule,System Manager,Pengelola Sistem
DocType: Custom DocPerm,Permissions,Hak Akses
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,Webhooks Slack untuk integrasi internal
DocType: Dropbox Settings,Allow Dropbox Access,Izinkan Akses Dropbox
DocType: Print Format,Raw Commands,Perintah Mentah
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,Pulihkan
DocType: Auto Repeat,Auto Repeat,Ulang Otomatis
DocType: Auto Email Report,To Date Field,Field Tanggal Akhir
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""","Kondisi SQL. Contoh: status=""Open"""
DocType: User,Get your globally recognized avatar from Gravatar.com,Dapatkan avatar global anda dari Gravatar.com
DocType: Workflow State,plus-sign,plus-sign
apps/frappe/frappe/__init__.py,App {0} is not installed,App {0} tidak terpasang
DocType: Data Migration Plan,Mappings,Pemetaan
DocType: Notification Recipient,Notification Recipient,Penerima Notifikasi
DocType: Workflow State,Refresh,Refresh
DocType: Event,Public,Publik
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,Tidak ada yang ditampilkan
DocType: System Settings,Enable Two Factor Auth,Aktifkan Otentikasi Dua Faktor
DocType: Post,Liked By,Disukai Oleh
DocType: DocField,Print Hide If No Value,Print Hide If No Value
DocType: Kanban Board Column,yellow,kuning
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,Is Published Field harus berupa fieldname yang valid
DocType: Block Module,Block Module,Block Module
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,Nilai Baru
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,DocType <b>{0}</b> yang digunakan untuk field <b>{1}</b> harus ada setidaknya satu field jenis Link
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,Tambah kolom
apps/frappe/frappe/www/contact.html,Your email address,Alamat email anda
DocType: Desktop Icon,Module,Modul
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records out of {1}.,Berhasil memperbarui {0} data dari {1}.
DocType: Notification,Send Alert On,Kirim Notifikasi Pada
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Sesuaikan Label, Print Hide, Default dll"
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,Unzipping file...
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} points,{0} menghargai posting anda pada {1} dengan {2} poin
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,Harap pastikan Dokumen Referensi Komunikasi tidak terhubung secara sirkuler.
DocType: Assignment Rule,Assign Condition,Ketentuan Penugasan
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,Unduh Data anda
DocType: Dashboard Chart,Value Based On,Nilai Berdasarkan
DocType: List View Setting,Disable Sidebar Stats,Nonaktifkan Status Sidebar
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,Buat Format Baru
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Unable to create bucket: {0}. Change it to a more unique name.,Tidak dapat membuat bucket: {0}. Ubah menjadi nama yang lebih unik.
DocType: Webhook,Request URL,Request URL
DocType: Customize Form,Is Table,Adalah Tabel
DocType: Email Account,Total number of emails to sync in initial sync process ,Total email yang disinkronisasi pada proses sinkronisasi awal
DocType: Website Settings,Set Banner from Image,Buat Banner dari Image
DocType: Email Account,SparkPost,SparkPost
apps/frappe/frappe/templates/emails/new_user.html,A new account has been created for you at {0},Akun baru telah dibuat untuk anda pada {0}
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,Instruksi Diemailkan
apps/frappe/frappe/public/js/frappe/views/communication.js,Enter Email Recipient(s),Masukkan Penerima Email
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,Pilih minimal 2 tindakan
apps/frappe/frappe/public/js/frappe/barcode_scanner/quagga.js,Scan Barcode,Pindai Barcode
DocType: Email Flag Queue,Email Flag Queue,Email Flag Queue
DocType: Access Log,Columns / Fields,Kolom / Fields
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,Stylesheets untuk Format Cetak
apps/frappe/frappe/utils/bot.py,Can't identify open {0}. Try something else.,Tidak dapat menemukan {0} terbuka. Coba cara lain.
apps/frappe/frappe/public/js/frappe/web_form/web_form.js,Your information has been submitted,Informasi anda telah dikirim
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be deleted,Pengguna {0} tidak dapat dihapus
DocType: System Settings,Currency Precision,Presisi Valuta
apps/frappe/frappe/public/js/frappe/request.js,Another transaction is blocking this one. Please try again in a few seconds.,Ada transaksi lain yang menghalangi. Silakan coba lagi dalam beberapa detik.
apps/frappe/frappe/public/js/frappe/ui/filters/filter_list.js,Clear filters,Hapus filter
DocType: Test Runner,App,Aplikasi
apps/frappe/frappe/public/js/frappe/views/interaction.js,The attachments could not be correctly linked to the new document,Lampiran tidak dapat dikaitkan dengan benar ke dokumen baru
DocType: Chat Message Attachment,Attachment,Lampiran
DocType: Auto Repeat,Yearly,Tahunan
DocType: Communication,Message ID,ID Pesan
DocType: Property Setter,Field Name,Nama Field
DocType: Assignment Rule,Assign To Users,Tugaskan Kepada Pengguna
apps/frappe/frappe/public/js/frappe/utils/utils.js,or,atau
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,module name...,nama modul...
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Continue,Lanjut
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Integration is disabled.,Integrasi Google dinonaktifkan.
DocType: Custom Field,Fieldname,Fieldname
DocType: Workflow State,certificate,certificate
apps/frappe/frappe/templates/includes/login/login.js,Verifying...,Memverifikasi...
apps/frappe/frappe/core/doctype/data_export/exporter.py,First data column must be blank.,Kolom pertama harus kosong.
apps/frappe/frappe/core/doctype/version/version.js,Show all Versions,Tampilkan semua Versi
apps/frappe/frappe/templates/includes/comments/comments.py,View Comment,Lihat Komentar
DocType: Workflow State,Print,Cetak
DocType: Energy Point Log,Review,Ulasan
DocType: User,Restrict IP,Batasi IP
apps/frappe/frappe/core/page/dashboard/dashboard.js,Dashboard,Dasbor
apps/frappe/frappe/email/smtp.py,Unable to send emails at this time,Tidak dapat mengirim email saat ini
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Kalender Google - Tidak dapat memperbarui Event {0} di Kalender Google, kode kesalahan {1}."
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Search or type a command,Cari atau ketik perintah
DocType: Activity Log,Timeline Name,Nama Linimasa
apps/frappe/frappe/contacts/doctype/contact/contact.py,Only one {0} can be set as primary.,Hanya satu {0} dapat ditetapkan sebagai utama.
DocType: Email Account,e.g. smtp.gmail.com,misalnya smtp.gmail.com
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add A New Rule,Tambah Aturan Baru
DocType: Contact,Sales Master Manager,Manajer Utama Penjualan
DocType: User Permission,For Value,Untuk Nilai
DocType: Event,Google Calendar ID,ID Kalender Google
apps/frappe/frappe/www/complete_signup.html,One Last Step,Langkah Terakhir
apps/frappe/frappe/config/settings.py,Import Data,Impor Data
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,"Nama Jenis Dokumen (DocType) yang ingin anda hubungkan dengan field ini, misalnya Pelanggan"
DocType: Role Profile,Roles Assigned,Peran Ditugaskan
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,Bantuan Pencarian
DocType: Top Bar Item,Parent Label,Label Induk
apps/frappe/frappe/templates/emails/auto_reply.html,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Permintaan anda telah diterima. Kami akan segera menanggapi. Jika anda memiliki informasi tambahan, silakan balas email ini."
apps/frappe/frappe/email/doctype/email_account/email_account.py,Automatic Linking can be activated only if Incoming is enabled.,Tautan Otomatis hanya dapat diaktifkan jika Incoming diaktifkan.
DocType: LDAP Settings,LDAP Middle Name Field,Field Nama Tengah LDAP
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Importing {0} of {1},Mengimpor {0} dari {1}
DocType: GCalendar Account,Allow GCalendar Access,Izinkan Akses GCalendar
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} is a mandatory field,{0} adalah kolom wajib
apps/frappe/frappe/templates/includes/login/login.js,Login token required,Token Login harus diisi
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Monthly Rank: ,Peringkat Bulanan:
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select multiple list items,Pilih beberapa item daftar
DocType: Event,Repeat Till,Ulangi Hingga
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New,Baru
apps/frappe/frappe/public/js/frappe/views/components/ModuleLinkItem.vue,You need to create these first: ,Anda harus membuat terlebih dahulu:
DocType: Google Maps Settings,Google Maps Settings,Pengaturan Google Maps
apps/frappe/frappe/core/page/dashboard/dashboard.js,Loading...,Memuat...
DocType: DocField,Password,Password
apps/frappe/frappe/utils/response.py,Your system is being updated. Please refresh again after a few moments,Sistem anda sedang diperbarui. Refresh setelah beberapa saat
DocType: Blogger,Will be used in url (usually first name).,Akan digunakan dalam url (biasanya nama depan).
DocType: Comment,Comment Email,Email Komentar
DocType: Auto Email Report,Day of Week,Hari dalam Sepekan
DocType: Note,Expire Notification On,Akhiri Notifikasi Pada
apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Ctrl+Enter to add comment,Ctrl+Enter untuk menambah komentar
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Set as Default Theme,Tetapkan sebagai Tema Standar
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload in Progress. Please try again in a few moments.,Unggahan file sedang berjalan. Silakan coba lagi dalam beberapa saat.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Edit Heading,Sunting Heading
DocType: File,File URL,URL File
DocType: Version,Table HTML,Table HTML
apps/frappe/frappe/email/doctype/email_group/email_group.js,Add Subscribers,Tambahkan Pelanggan
apps/frappe/frappe/desk/doctype/event/event.py,Upcoming Events for Today,Event Mendatang untuk Hari Ini
DocType: Google Calendar,Push to Google Calendar,Unggah ke Kalender Google
DocType: Notification Recipient,Email By Document Field,Email Menurut Field Dokumen
DocType: Domain Settings,Domain Settings,Pengaturan Bidang Usaha
apps/frappe/frappe/email/receive.py,Cannot connect: {0},Tidak dapat terhubung: {0}
apps/frappe/frappe/utils/password_strength.py,A word by itself is easy to guess.,Sebuah kata berdiri sendiri akan mudah ditebak.
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.py,Auto assignment failed: {0},Penugasan otomatis gagal: {0}
apps/frappe/frappe/templates/includes/search_box.html,Search...,Pencarian...
apps/frappe/frappe/desk/page/leaderboard/leaderboard.js,Please select Company,Silakan pilih Perusahaan
apps/frappe/frappe/utils/nestedset.py,Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,Penggabungan ini hanya mungkin antara Kelompok-ke-Kelompok atau Leaf Node-to-Leaf Node
apps/frappe/frappe/utils/file_manager.py,Added {0},Ditambahkan {0}
apps/frappe/frappe/templates/includes/search_template.html,No matching records. Search something new,Tidak ada hasil pencarian. Cari sesuatu yang lain
DocType: Chat Profile,Away,Away
DocType: Currency,Fraction Units,Unit Pecahan
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,{0} from {1} to {2},{0} dari {1} menjadi {2}
apps/frappe/frappe/public/js/frappe/ui/toolbar/user_progress_dialog.js,Mark as Done,Tandai Selesai
DocType: Chat Message,Type,Jenis
DocType: Google Settings,OAuth Client ID,ID Klien OAuth
DocType: Auto Repeat,Subject,Perihal
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Back to Desk,Kembali ke Desk
DocType: Web Form,Amount Based On Field,Jumlah Berdasarkan Field
apps/frappe/frappe/core/doctype/docshare/docshare.py,User is mandatory for Share,Pengguna wajib diisi untuk bisa Berbagi
DocType: DocField,Hidden,Hidden
DocType: Web Form,Allow Incomplete Forms,Izikan Formulir Tidak Lengkap
apps/frappe/frappe/utils/print_format.py,PDF generation failed,Pembuatan PDF gagal
apps/frappe/frappe/model/base_document.py,{0} must be set first,{0} harus diatur terlebih dahulu
